air_temp,dni,ghi,gti,period_end,period
30,804,821,882,2019-06-16T12:00:00Z,PT60M
30,761,713,742,2019-06-16T13:00:00Z,PT60M
30,695,570,562,2019-06-16T14:00:00Z,PT60M
30,595,407,363,2019-06-16T15:00:00Z,PT60M
29,422,238,176,2019-06-16T16:00:00Z,PT60M
27,130,87,60,2019-06-16T17:00:00Z,PT60M
25,14,9,7,2019-06-16T18:00:00Z,PT60M
25,0,0,0,2019-06-16T19:00:00Z,PT60M
24,0,0,0,2019-06-16T20:00:00Z,PT60M
22,0,0,0,2019-06-16T21:00:00Z,PT60M
21,0,0,0,2019-06-16T22:00:00Z,PT60M
20,0,0,0,2019-06-16T23:00:00Z,PT60M
19,0,0,0,2019-06-17T00:00:00Z,PT60M
19,0,0,0,2019-06-17T01:00:00Z,PT60M
19,2,1,1,2019-06-17T02:00:00Z,PT60M
19,162,62,32,2019-06-17T03:00:00Z,PT60M
19,528,209,125,2019-06-17T04:00:00Z,PT60M
21,698,380,317,2019-06-17T05:00:00Z,PT60M
23,788,547,525,2019-06-17T06:00:00Z,PT60M
23,848,698,718,2019-06-17T07:00:00Z,PT60M
25,884,818,875,2019-06-17T08:00:00Z,PT60M
26,909,899,980,2019-06-17T09:00:00Z,PT60M
27,917,932,1024,2019-06-17T10:00:00Z,PT60M
28,913,915,1002,2019-06-17T11:00:00Z,PT60M
28,896,850,916,2019-06-17T12:00:00Z,PT60M
28,857,740,773,2019-06-17T13:00:00Z,PT60M
29,808,599,590,2019-06-17T14:00:00Z,PT60M
28,734,436,385,2019-06-17T15:00:00Z,PT60M
28,612,266,183,2019-06-17T16:00:00Z,PT60M
26,340,108,46,2019-06-17T17:00:00Z,PT60M
24,38,11,7,2019-06-17T18:00:00Z,PT60M
23,0,0,0,2019-06-17T19:00:00Z,PT60M
22,0,0,0,2019-06-17T20:00:00Z,PT60M
21,0,0,0,2019-06-17T21:00:00Z,PT60M
20,0,0,0,2019-06-17T22:00:00Z,PT60M
19,0,0,0,2019-06-17T23:00:00Z,PT60M
19,0,0,0,2019-06-18T00:00:00Z,PT60M
18,0,0,0,2019-06-18T01:00:00Z,PT60M
18,2,1,1,2019-06-18T02:00:00Z,PT60M
18,79,56,40,2019-06-18T03:00:00Z,PT60M
19,420,197,129,2019-06-18T04:00:00Z,PT60M
22,659,370,310,2019-06-18T05:00:00Z,PT60M
25,746,534,512,2019-06-18T06:00:00Z,PT60M
26,796,679,698,2019-06-18T07:00:00Z,PT60M
27,824,794,847,2019-06-18T08:00:00Z,PT60M
28,809,860,934,2019-06-18T09:00:00Z,PT60M
29,769,876,956,2019-06-18T10:00:00Z,PT60M
29,455,747,792,2019-06-18T11:00:00Z,PT60M
29,378,669,696,2019-06-18T12:00:00Z,PT60M
30,509,631,648,2019-06-18T13:00:00Z,PT60M
30,534,528,520,2019-06-18T14:00:00Z,PT60M
29,413,370,336,2019-06-18T15:00:00Z,PT60M
30,250,212,171,2019-06-18T16:00:00Z,PT60M
28,53,79,66,2019-06-18T17:00:00Z,PT60M
26,11,9,8,2019-06-18T18:00:00Z,PT60M
26,0,0,0,2019-06-18T19:00:00Z,PT60M
25,0,0,0,2019-06-18T20:00:00Z,PT60M
23,0,0,0,2019-06-18T21:00:00Z,PT60M
22,0,0,0,2019-06-18T22:00:00Z,PT60M
21,0,0,0,2019-06-18T23:00:00Z,PT60M
21,0,0,0,2019-06-19T00:00:00Z,PT60M
21,0,0,0,2019-06-19T01:00:00Z,PT60M
21,1,1,1,2019-06-19T02:00:00Z,PT60M
21,16,48,43,2019-06-19T03:00:00Z,PT60M
22,283,176,129,2019-06-19T04:00:00Z,PT60M
24,584,353,297,2019-06-19T05:00:00Z,PT60M
26,667,512,491,2019-06-19T06:00:00Z,PT60M
26,736,658,675,2019-06-19T07:00:00Z,PT60M
28,647,733,774,2019-06-19T08:00:00Z,PT60M
29,495,745,791,2019-06-19T09:00:00Z,PT60M
29,750,861,939,2019-06-19T10:00:00Z,PT60M
30,805,866,944,2019-06-19T11:00:00Z,PT60M
30,817,813,874,2019-06-19T12:00:00Z,PT60M
30,763,705,734,2019-06-19T13:00:00Z,PT60M
30,711,568,560,2019-06-19T14:00:00Z,PT60M
30,622,409,364,2019-06-19T15:00:00Z,PT60M
30,442,240,177,2019-06-19T16:00:00Z,PT60M
28,122,87,61,2019-06-19T17:00:00Z,PT60M
26,17,10,8,2019-06-19T18:00:00Z,PT60M
25,0,0,0,2019-06-19T19:00:00Z,PT60M
24,0,0,0,2019-06-19T20:00:00Z,PT60M
24,0,0,0,2019-06-19T21:00:00Z,PT60M
23,0,0,0,2019-06-19T22:00:00Z,PT60M
22,0,0,0,2019-06-19T23:00:00Z,PT60M
22,0,0,0,2019-06-20T00:00:00Z,PT60M
22,0,0,0,2019-06-20T01:00:00Z,PT60M
22,1,1,1,2019-06-20T02:00:00Z,PT60M
22,15,47,42,2019-06-20T03:00:00Z,PT60M
22,312,179,127,2019-06-20T04:00:00Z,PT60M
24,557,350,296,2019-06-20T05:00:00Z,PT60M
26,666,516,494,2019-06-20T06:00:00Z,PT60M
26,743,666,682,2019-06-20T07:00:00Z,PT60M
28,800,787,838,2019-06-20T08:00:00Z,PT60M
29,537,762,811,2019-06-20T09:00:00Z,PT60M
30,399,735,776,2019-06-20T10:00:00Z,PT60M
30,638,817,881,2019-06-20T11:00:00Z,PT60M
31,443,694,727,2019-06-20T12:00:00Z,PT60M
31,677,685,710,2019-06-20T13:00:00Z,PT60M
31,754,586,578,2019-06-20T14:00:00Z,PT60M
31,636,418,372,2019-06-20T15:00:00Z,PT60M
31,498,253,183,2019-06-20T16:00:00Z,PT60M
29,179,96,60,2019-06-20T17:00:00Z,PT60M
27,29,11,8,2019-06-20T18:00:00Z,PT60M
27,0,0,0,2019-06-20T19:00:00Z,PT60M
